hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0003,B02764,B02764,2021-01-01 00:28:28,2021-01-01 00:37:30,2021-01-01 00:38:56,2021-01-01 00:51:09,250,47,3.42,733,15.46,0.0,0.46,1.37,0.0,,0.0,12.71,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:47:55,2021-01-01 00:55:22,2021-01-01 00:57:23,2021-01-01 01:11:44,47,127,3.61,861,15.46,0.0,0.46,1.37,0.0,,0.0,12.56,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:06:10,,2021-01-01 00:09:32,2021-01-01 00:17:57,20,78,0.702,505,6.39,0.0,0.19,0.57,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:12:44,,2021-01-01 00:22:42,2021-01-01 00:35:01,20,18,1.676,739,7.93,0.0,0.24,0.7,0.0,,0.0,8.05,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:27:42,,2021-01-01 00:43:32,2021-01-01 00:53:10,220,18,1.634,578,9.25,0.0,0.28,0.82,0.0,,0.0,7.57,N,N,N,N,N
HV0003,B02888,B02888,2021-01-01 00:07:53,2021-01-01 00:10:09,2021-01-01 00:12:09,2021-01-01 00:20:38,102,160,2.13,509,9.8,0.0,0.29,0.87,0.0,,0.0,7.19,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:21:09,2021-01-01 00:27:37,2021-01-01 00:27:56,2021-01-01 00:38:19,102,160,2.31,623,10.37,0.0,0.62,0.93,0.0,,4.7,8.34,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:34:50,2021-01-01 00:43:13,2021-01-01 00:44:27,2021-01-01 00:54:03,82,226,2.77,576,9.43,0.0,0.28,0.84,0.0,,0.0,8.45,N,N, ,N,N
HV0003,B02888,B02888,2021-01-01 00:53:23,2021-01-01 00:57:25,2021-01-01 00:57:41,2021-01-01 01:07:56,226,112,2.15,615,8.59,0.0,0.26,0.76,0.0,,0.0,8.1,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:06:32,2021-01-01 00:07:46,2021-01-01 00:09:47,2021-01-01 00:29:09,76,61,4.48,1163,17.32,0.0,0.52,1.54,0.0,,0.0,16.84,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:50:11,2021-01-01 00:52:02,2021-01-01 00:54:02,2021-01-01 01:01:36,61,61,1.28,454,7.89,0.0,0.24,0.7,0.0,,0.0,8.73,N,N, ,N,N
HV0003,B02884,B02884,2021-01-01 00:43:27,2021-01-01 00:44:41,2021-01-01 00:46:42,2021-01-01 01:03:36,170,50,1.29,1014,12.64,0.0,0.38,1.12,2.75,,0.0,10.92,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:15:23,,2021-01-01 00:18:38,2021-01-01 00:26:56,129,7,1.604,498,6.88,0.0,0.21,0.61,0.0,,0.0,5.95,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:26:14,,2021-01-01 00:29:29,2021-01-01 01:16:23,7,265,22.374,2814,57.63,1.59,1.63,4.81,0.0,,0.0,51.3,N,N,N,N,N
HV0003,B02395,B02395,2021-01-01 00:18:45,2021-01-01 00:20:46,2021-01-01 00:21:30,2021-01-01 00:35:15,258,225,3.93,825,13.18,0.0,0.0,0.0,0.0,,0.0,13.46,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:34:47,2021-01-01 00:37:42,2021-01-01 00:38:27,2021-01-01 00:48:43,177,35,1.52,616,7.19,0.0,0.0,0.0,0.0,,0.0,9.05,N,N, ,N,N
HV0003,B02395,B02395,2021-01-01 00:44:12,2021-01-01 00:48:44,2021-01-01 00:49:48,2021-01-01 00:59:44,35,72,1.8,596,8.7,0.0,0.0,0.0,0.0,,0.0,9.2,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:21:55,2021-01-01 00:25:46,2021-01-01 00:26:40,2021-01-01 00:37:26,179,192,6.46,646,18.5,0.0,0.56,1.64,0.0,,0.0,14.61,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:37:15,2021-01-01 00:41:06,2021-01-01 00:42:23,2021-01-01 00:49:06,192,92,1.43,403,7.12,0.0,0.21,0.63,0.0,,0.0,7.47,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:43:15,2021-01-01 00:52:38,2021-01-01 00:54:39,2021-01-01 01:03:12,92,53,1.27,513,10.05,0.0,0.3,0.89,0.0,,0.0,8.6,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:01:30,2021-01-01 00:02:31,2021-01-01 00:03:21,2021-01-01 00:30:02,49,10,14.97,1601,38.81,0.0,1.16,3.44,0.0,,0.0,31.74,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:29:56,2021-01-01 00:33:43,2021-01-01 00:34:35,2021-01-01 00:47:12,10,63,4.84,757,14.47,0.0,0.43,1.28,0.0,,0.0,13.5,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:47:34,2021-01-01 00:50:11,2021-01-01 00:50:24,2021-01-01 00:54:35,63,76,1.0,251,7.91,0.0,0.24,0.7,0.0,,0.0,7.21,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:53:30,2021-01-01 00:57:15,2021-01-01 00:59:15,2021-01-01 01:28:39,76,56,7.03,1764,27.86,0.0,0.84,2.47,0.0,,0.0,24.34,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:17:44,2021-01-01 00:19:11,2021-01-01 00:19:45,2021-01-01 00:25:45,18,174,1.65,360,7.91,0.0,0.24,0.7,0.0,,0.0,5.94,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:25:45,2021-01-01 00:28:07,2021-01-01 00:28:27,2021-01-01 00:32:08,174,241,0.74,221,7.12,0.0,0.21,0.63,0.0,,0.0,5.93,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:38:13,2021-01-01 00:43:35,2021-01-01 00:44:04,2021-01-01 00:53:36,165,123,1.88,572,10.42,0.0,0.31,0.92,0.0,,0.0,7.73,N,N, ,N,N
HV0003,B02871,B02871,2021-01-01 00:52:44,2021-01-01 00:57:35,2021-01-01 00:59:35,2021-01-01 01:24:49,149,97,5.77,1514,21.86,0.0,0.66,1.94,0.0,,0.0,19.91,N,N, ,N,N
HV0003,B02887,,2020-12-31 23:57:27,2020-12-31 23:58:35,2021-01-01 00:00:36,2021-01-01 00:38:56,168,265,26.39,2301,70.85,6.12,2.23,0.0,0.0,,0.0,53.1,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:19:55,2021-01-01 00:20:53,2021-01-01 00:22:52,2021-01-01 00:27:03,188,61,0.75,251,8.77,0.0,0.26,0.78,0.0,,0.0,8.29,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:35:03,2021-01-01 00:37:25,2021-01-01 00:38:35,2021-01-01 00:47:19,188,39,1.94,524,10.59,0.0,0.32,0.94,0.0,,0.0,8.77,N,N, ,N,N
HV0003,B02877,B02877,2021-01-01 00:45:22,2021-01-01 00:50:55,2021-01-01 00:52:55,2021-01-01 01:07:40,91,177,3.41,885,18.13,0.0,0.54,1.61,0.0,,0.0,14.82,N,N, ,N,N
HV0003,B02512,B02512,2021-01-01 00:35:50,2021-01-01 00:38:14,2021-01-01 00:43:14,2021-01-01 00:54:32,164,68,1.63,678,27.32,0.0,0.82,2.42,2.75,,0.0,29.8,N,N, ,N,N
HV0005,B02510,,2020-12-31 23:59:41,,2021-01-01 00:04:43,2021-01-01 00:12:13,149,165,1.404,450,7.42,0.0,0.22,0.66,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:12:59,,2021-01-01 00:18:32,2021-01-01 00:52:42,165,249,10.809,2050,31.64,2.04,1.01,2.99,2.75,,0.0,29.17,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:55:50,,2021-01-01 00:58:57,2021-01-01 01:10:08,249,33,3.477,671,17.72,0.0,0.53,1.57,2.75,,0.0,9.48,N,N,N,N,N
HV0003,B02867,B02867,2021-01-01 00:53:24,2021-01-01 00:55:35,2021-01-01 00:56:02,2021-01-01 01:05:31,68,137,1.56,569,18.05,0.0,0.54,1.6,2.75,,0.0,17.32,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:19:01,2021-01-01 00:20:10,2021-01-01 00:22:09,2021-01-01 00:37:49,129,135,5.83,940,20.48,0.0,0.61,1.82,0.0,,0.0,16.43,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:35:54,2021-01-01 00:42:10,2021-01-01 00:42:19,2021-01-01 00:52:55,135,56,4.21,636,14.56,0.0,0.62,1.3,0.0,,2.82,12.1,N,N, ,N,N
HV0003,B02889,B02889,2021-01-01 00:51:23,2021-01-01 00:58:10,2021-01-01 00:58:26,2021-01-01 01:07:31,173,157,4.52,545,14.32,0.0,0.43,1.27,0.0,,0.0,11.68,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:03:38,,2021-01-01 00:07:23,2021-01-01 00:12:57,62,35,1.113,334,7.41,0.0,0.22,0.66,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:14:54,,2021-01-01 00:16:22,2021-01-01 01:03:34,35,202,10.429,2832,41.05,0.18,1.09,3.21,0.0,,0.0,35.29,N,N,N,N,N
HV0003,B02872,B02872,2021-01-01 00:05:44,2021-01-01 00:07:35,2021-01-01 00:09:35,2021-01-01 00:19:32,148,231,0.96,597,12.15,0.0,0.36,1.08,2.75,,0.0,10.74,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:32:40,2021-01-01 00:35:15,2021-01-01 00:37:15,2021-01-01 00:43:35,231,114,1.22,380,7.56,0.0,0.23,0.67,2.75,,0.0,7.71,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:49:00,,2021-01-01 00:52:07,2021-01-01 01:01:51,4,141,2.949,584,12.54,0.0,0.38,1.11,2.75,,0.0,8.16,N,N,N,N,N
HV0003,B02880,B02880,2021-01-01 00:08:49,2021-01-01 00:09:21,2021-01-01 00:11:22,2021-01-01 00:23:03,82,173,2.05,701,10.04,0.0,0.3,0.89,0.0,,0.0,8.78,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:22:20,2021-01-01 00:26:33,2021-01-01 00:27:12,2021-01-01 00:37:09,173,82,1.71,597,9.59,0.0,0.29,0.85,0.0,,0.0,7.53,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:36:27,2021-01-01 00:41:17,2021-01-01 00:41:48,2021-01-01 00:49:18,82,196,1.71,450,9.72,0.0,0.29,0.86,0.0,,0.0,6.3,N,N, ,N,N
HV0003,B02880,B02880,2021-01-01 00:47:16,2021-01-01 00:54:13,2021-01-01 00:56:14,2021-01-01 01:12:51,160,33,9.16,997,24.7,0.0,0.74,2.19,0.0,,0.0,19.09,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:27:08,2021-01-01 00:31:02,2021-01-01 00:31:43,2021-01-01 00:48:05,169,213,4.77,982,14.35,0.0,0.43,1.27,0.0,,0.0,14.74,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:42:04,2021-01-01 00:50:14,2021-01-01 00:51:29,2021-01-01 01:02:09,213,208,3.89,640,18.33,0.0,0.55,1.63,0.0,,0.0,10.9,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:06:20,2021-01-01 00:08:19,2021-01-01 00:08:30,2021-01-01 00:11:24,39,91,0.68,174,7.91,0.0,0.24,0.7,0.0,,0.0,7.22,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:26:46,2021-01-01 00:28:24,2021-01-01 00:30:25,2021-01-01 00:40:46,61,35,1.88,621,9.81,0.0,0.29,0.87,0.0,,0.0,9.09,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:47:05,2021-01-01 00:49:55,2021-01-01 00:50:50,2021-01-01 01:05:21,177,37,2.08,871,12.39,0.0,0.37,1.1,0.0,,0.0,11.41,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:52:07,2021-01-01 00:52:57,2021-01-01 00:54:57,2021-01-01 01:03:53,125,79,1.48,536,8.35,0.0,0.25,0.74,2.75,,0.0,6.67,N,N, ,N,N
HV0005,B02510,,2020-12-31 23:58:44,,2021-01-01 00:03:14,2021-01-01 00:16:07,78,126,2.487,773,12.94,0.0,0.39,1.15,0.0,,0.0,9.23,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:16:45,,2021-01-01 00:19:13,2021-01-01 00:30:29,126,212,1.821,676,7.71,0.0,0.23,0.68,0.0,,0.0,7.69,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:27:39,,2021-01-01 00:37:32,2021-01-01 00:39:18,248,248,0.0,106,12.42,0.71,0.39,1.17,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:35:54,,2021-01-01 00:45:23,2021-01-01 01:13:08,213,80,12.8,1665,32.95,5.17,1.14,3.38,0.0,,0.0,29.65,N,N,N,N,N
HV0003,B02866,B02866,2021-01-01 00:34:09,2021-01-01 00:36:16,2021-01-01 00:38:16,2021-01-01 00:51:40,233,144,3.39,804,14.34,0.0,0.43,1.27,2.75,,0.0,13.06,N,N, ,N,N
HV0003,B02866,B02866,2021-01-01 00:53:06,2021-01-01 00:55:44,2021-01-01 00:57:44,2021-01-01 01:11:33,231,141,6.09,829,21.71,0.0,0.65,1.93,2.75,,0.0,17.38,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:09:09,2021-01-01 00:11:25,2021-01-01 00:12:41,2021-01-01 00:14:54,241,241,0.61,133,7.12,0.0,0.21,0.63,0.0,,0.0,9.54,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:14:36,2021-01-01 00:18:13,2021-01-01 00:20:14,2021-01-01 00:27:47,241,241,1.57,453,7.68,0.0,0.41,0.69,0.0,,2.82,9.92,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:25:09,2021-01-01 00:28:49,2021-01-01 00:28:56,2021-01-01 00:35:57,241,220,1.13,421,7.88,0.0,0.3,0.7,0.0,,0.94,9.54,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:32:20,2021-01-01 00:39:01,2021-01-01 00:39:44,2021-01-01 01:13:58,153,160,14.57,2054,34.09,6.12,1.21,3.57,0.0,,0.0,37.4,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:26:20,,2021-01-01 00:33:18,2021-01-01 00:39:12,14,14,1.362,354,7.4,0.0,0.22,0.66,0.0,,5.0,5.47,N,N,N,N,N
HV0003,B02836,B02836,2021-01-01 00:03:45,2021-01-01 00:07:04,2021-01-01 00:07:30,2021-01-01 00:08:57,203,203,0.36,87,7.12,0.0,0.21,0.63,0.0,,0.0,6.35,N,N, ,N,N
HV0003,B02836,B02836,2021-01-01 00:11:41,2021-01-01 00:16:56,2021-01-01 00:18:55,2021-01-01 00:51:52,203,225,13.06,1977,41.27,0.0,1.24,3.66,0.0,,0.0,31.91,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:39:37,2021-01-01 00:54:35,2021-01-01 00:56:35,2021-01-01 01:17:08,155,29,6.99,1233,31.81,0.0,0.95,2.82,0.0,,0.0,21.38,N,N, ,N,N
HV0003,B02882,B02882,2021-01-01 00:28:02,2021-01-01 00:31:28,2021-01-01 00:31:42,2021-01-01 00:48:27,263,144,6.7,1005,21.95,0.0,0.66,1.95,2.75,,0.0,18.33,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:15:45,2021-01-01 00:17:01,2021-01-01 00:17:34,2021-01-01 00:25:49,37,198,1.46,495,7.59,0.0,0.23,0.67,0.0,,0.0,7.63,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:24:23,2021-01-01 00:26:49,2021-01-01 00:27:52,2021-01-01 00:39:24,198,80,2.61,692,11.22,0.0,0.34,1.0,0.0,,0.0,10.55,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:39:51,2021-01-01 00:40:53,2021-01-01 00:42:54,2021-01-01 00:51:09,80,256,1.61,495,8.88,0.0,0.27,0.79,0.0,,0.0,7.81,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:47:21,2021-01-01 00:56:05,2021-01-01 00:56:19,2021-01-01 01:02:54,256,37,1.39,395,9.44,0.0,0.28,0.84,0.0,,0.0,8.67,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:07:17,,2021-01-01 00:11:53,2021-01-01 00:25:16,213,242,2.335,803,11.03,0.0,0.15,0.44,0.0,,0.0,9.32,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:20:37,,2021-01-01 00:26:59,2021-01-01 00:45:10,242,159,4.293,1091,17.68,0.0,0.47,1.4,0.0,,0.0,13.9,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:32:46,,2021-01-01 00:50:23,2021-01-01 01:11:39,159,18,4.018,1276,20.19,0.0,0.61,1.79,0.0,,0.0,15.15,N,N,N,N,N
HV0003,B02878,B02878,2021-01-01 00:03:14,2021-01-01 00:03:28,2021-01-01 00:05:28,2021-01-01 00:20:15,76,61,3.36,887,11.4,0.0,0.34,1.01,0.0,,0.0,13.07,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:25:24,2021-01-01 00:26:10,2021-01-01 00:27:53,2021-01-01 00:42:48,61,91,3.86,895,18.7,0.0,0.56,1.66,0.0,,0.0,13.68,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:44:05,2021-01-01 00:47:36,2021-01-01 00:47:51,2021-01-01 01:08:55,155,227,5.3,1264,20.09,0.0,0.6,1.78,0.0,,0.0,18.35,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:53:27,,2021-01-01 00:57:54,2021-01-01 01:17:32,42,240,10.124,1178,31.27,0.0,0.94,2.78,0.0,,0.0,21.1,N,N,N,N,N
HV0003,B02682,B02682,2021-01-01 00:35:54,2021-01-01 00:37:49,2021-01-01 00:39:49,2021-01-01 00:45:30,232,4,0.88,341,8.61,0.0,0.26,0.76,2.75,,0.0,6.2,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:44:46,2021-01-01 00:47:18,2021-01-01 00:49:18,2021-01-01 01:15:03,4,36,4.93,1545,22.18,0.0,0.67,1.97,2.75,,0.0,18.64,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:44:58,2021-01-01 00:50:25,2021-01-01 00:50:25,2021-01-01 00:57:25,246,48,1.35,420,7.65,0.0,0.41,0.69,2.75,,2.82,7.06,N,N, ,N,N
HV0003,B02872,B02872,2021-01-01 00:42:16,2021-01-01 00:44:08,2021-01-01 00:45:41,2021-01-01 01:18:25,49,244,15.43,1964,42.42,6.12,1.46,4.31,0.0,,0.0,34.86,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:08:27,,2021-01-01 00:12:33,2021-01-01 00:15:03,39,39,0.442,150,7.46,0.0,0.22,0.66,0.0,,0.0,5.47,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:23:13,,2021-01-01 00:26:41,2021-01-01 00:36:16,39,77,2.507,575,11.61,0.0,0.35,1.03,0.0,,0.0,7.6,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:33:37,,2021-01-01 00:40:28,2021-01-01 01:02:31,77,189,4.924,1323,20.0,0.0,0.6,1.78,0.0,,0.0,16.54,N,N,N,N,N
HV0004,B02800,,2021-01-01 00:21:34,,2021-01-01 00:27:51,2021-01-01 00:35:20,116,166,1.5,448,11.19,0.0,0.0,0.79,0.0,,2.23,5.39,N,N,N,N,N
HV0003,B02884,B02884,2021-01-01 00:29:12,2021-01-01 00:34:30,2021-01-01 00:35:02,2021-01-01 00:46:33,212,168,4.37,691,12.52,0.0,0.38,1.11,0.0,,0.0,11.73,N,N, ,N,N
HV0003,B02884,B02884,2021-01-01 00:46:28,2021-01-01 00:52:02,2021-01-01 00:52:22,2021-01-01 01:02:33,168,42,2.48,611,10.82,0.0,0.32,0.96,0.0,,0.0,8.99,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:15:02,2021-01-01 00:17:00,2021-01-01 00:17:40,2021-01-01 00:24:29,145,112,1.56,409,7.91,0.0,0.24,0.7,0.0,,0.0,6.49,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:27:52,2021-01-01 00:33:08,2021-01-01 00:33:17,2021-01-01 00:47:40,112,37,2.5,863,12.83,0.0,0.45,1.14,0.0,,0.94,11.07,N,N, ,N,N
HV0003,B02765,B02765,2021-01-01 00:45:06,2021-01-01 00:50:40,2021-01-01 00:51:50,2021-01-01 00:59:56,36,225,1.4,486,7.83,0.0,0.23,0.69,0.0,,0.0,6.71,N,N, ,N,N
HV0003,B02879,B02879,2021-01-01 00:32:59,2021-01-01 00:35:32,2021-01-01 00:36:47,2021-01-01 00:59:24,91,77,4.96,1357,19.65,0.0,0.59,1.74,0.0,,0.0,18.11,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:05:44,,2021-01-01 00:09:40,2021-01-01 00:20:45,97,52,1.914,665,10.05,0.0,0.3,0.89,0.0,,0.0,7.69,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:17:11,,2021-01-01 00:22:41,2021-01-01 00:39:31,52,4,5.551,1010,19.2,0.66,0.6,1.76,2.75,,0.0,14.62,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:41:10,,2021-01-01 00:43:55,2021-01-01 00:53:35,4,137,1.862,580,7.7,0.0,0.23,0.68,2.75,,0.0,6.93,N,N,N,N,N
HV0003,B02617,B02617,2021-01-01 00:54:07,2021-01-01 00:56:26,2021-01-01 00:57:55,2021-01-01 01:09:19,170,145,2.84,684,11.8,6.12,0.54,1.59,2.75,,0.0,10.01,N,N, ,N,N
HV0003,B02883,B02883,2021-01-01 00:37:54,2021-01-01 00:39:20,2021-01-01 00:39:48,2021-01-01 00:48:03,79,140,3.15,495,11.8,0.0,0.35,1.05,2.75,,0.0,10.11,N,N, ,N,N
HV0003,B02869,B02869,2021-01-01 00:28:43,2021-01-01 00:29:01,2021-01-01 00:31:01,2021-01-01 00:54:39,90,255,4.83,1418,25.24,0.0,0.94,2.78,2.75,,0.0,17.91,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:12:40,2021-01-01 00:15:19,2021-01-01 00:17:19,2021-01-01 00:22:45,174,18,0.92,326,9.68,0.0,0.29,0.86,0.0,,0.0,14.85,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:22:07,2021-01-01 00:24:35,2021-01-01 00:26:35,2021-01-01 00:54:22,18,260,12.15,1667,24.01,6.12,0.9,2.67,0.0,,0.0,35.92,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:44:08,2021-01-01 00:46:57,2021-01-01 00:47:37,2021-01-01 00:54:50,164,249,1.61,433,7.91,0.0,0.24,0.7,2.75,,0.0,7.38,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:29:38,,2021-01-01 00:33:21,2021-01-01 00:51:47,143,112,5.194,1106,18.38,0.0,0.55,1.63,2.75,,0.0,15.03,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:48:50,,2021-01-01 00:56:08,2021-01-01 01:06:50,112,233,2.928,642,9.68,5.28,0.45,1.33,2.75,,0.0,8.62,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:07:11,,2021-01-01 00:12:01,2021-01-01 00:41:02,232,39,8.221,1741,33.71,0.47,1.03,3.03,2.75,,0.0,23.71,N,N,N,N,N
HV0005,B02510,,2021-01-01 00:42:35,,2021-01-01 00:49:23,2021-01-01 01:12:34,72,65,5.258,1391,23.23,0.0,0.7,2.06,0.0,,0.0,17.48,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01 00:26:06,2021-01-01 00:28:41,2021-01-01 00:30:41,2021-01-01 00:38:19,151,75,1.56,458,7.74,0.0,0.23,0.69,0.0,,0.0,9.21,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:38:09,2021-01-01 00:38:53,2021-01-01 00:39:02,2021-01-01 00:44:28,75,263,0.72,326,7.91,0.0,0.24,0.7,2.75,,0.0,8.77,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:41:31,2021-01-01 00:43:40,2021-01-01 00:45:41,2021-01-01 00:53:01,42,41,1.4,440,8.31,0.0,0.25,0.74,0.0,,0.0,6.27,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:51:50,2021-01-01 00:54:28,2021-01-01 00:55:01,2021-01-01 01:01:53,41,238,1.31,412,7.91,0.0,0.24,0.7,0.0,,0.0,6.21,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:20:40,2021-01-01 00:22:57,2021-01-01 00:24:57,2021-01-01 00:36:04,189,61,1.68,667,10.07,0.0,0.3,0.89,0.0,,0.0,9.7,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:37:47,2021-01-01 00:40:09,2021-01-01 00:40:58,2021-01-01 00:54:25,61,71,2.47,807,12.65,0.0,0.38,1.12,0.0,,0.0,11.04,N,N, ,N,N
HV0005,B02510,,2021-01-01 00:48:47,,2021-01-01 00:52:18,2021-01-01 01:12:35,107,112,5.006,1217,24.89,0.34,0.76,2.24,2.75,,4.65,15.75,N,N,N,N,N
HV0003,B02512,B02512,2021-01-01 00:10:00,2021-01-01 00:10:51,2021-01-01 00:12:51,2021-01-01 00:18:02,181,257,1.33,311,7.86,0.0,0.42,0.71,0.0,,2.82,6.42,N,N, ,N,N
HV0003,B02512,B02512,2021-01-01 00:21:50,2021-01-01 00:25:47,2021-01-01 00:26:26,2021-01-01 00:58:37,106,109,14.95,1931,52.93,6.12,1.59,4.7,0.0,,0.0,39.87,N,N, ,N,N
HV0003,B02878,B02878,2021-01-01 00:32:27,2021-01-01 00:35:26,2021-01-01 00:36:22,2021-01-01 01:00:12,181,36,7.67,1430,29.21,0.0,0.88,2.59,0.0,,0.0,21.66,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:10:41,2021-01-01 00:14:07,2021-01-01 00:14:23,2021-01-01 00:28:39,242,69,4.63,856,17.54,0.0,0.53,1.56,0.0,,0.0,18.27,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:30:58,2021-01-01 00:33:51,2021-01-01 00:35:23,2021-01-01 00:49:20,69,74,4.09,837,15.94,0.0,0.48,1.41,0.0,,0.0,17.53,N,N, ,N,N
HV0003,B02682,B02682,2021-01-01 00:55:48,2021-01-01 00:56:55,2021-01-01 00:57:53,2021-01-01 01:01:48,168,74,1.78,235,7.91,0.0,0.24,0.7,0.0,,0.0,11.4,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:27:19,2021-01-01 00:29:00,2021-01-01 00:31:03,2021-01-01 00:40:56,263,239,2.69,594,11.66,0.0,0.35,1.03,2.75,,0.0,14.61,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:40:58,2021-01-01 00:41:25,2021-01-01 00:42:09,2021-01-01 00:53:19,239,140,2.54,670,12.02,0.0,0.36,1.07,2.75,,0.0,15.08,N,N, ,N,N
HV0003,B02864,B02864,2021-01-01 00:55:19,2021-01-01 00:56:12,2021-01-01 00:57:45,2021-01-01 01:13:02,141,211,3.79,917,17.59,0.0,0.53,1.56,2.75,,0.0,18.52,N,N, ,N,N
HV0003,B02764,B02764,2021-01-01 00:10:07,2021-01-01 00:10:53,2021-01-01 00:11:35,2021-01-01 00:31:02,79,235,10.49,1167,21.2,0.0,0.65,1.93,2.75,,0.0,21.85,N,N, ,N,N
